OBJECTID,GEOID20,pct9yEd,pctHSGrad,pctWhtClr,medFamInc,incomeDisp,medHomVal,medGrsRnt,medMthMor,pctHomOwn,pctUnemp,pctPoverty,pct1Parent,pctNoVhcl,pctNoPhone,pctNoPlumb,pctCrowded
3014,5.30531E+11,0.790000021,95.86000061,55.79999924,119306,4.556379795,552300,1632,2325,87.47940063,5.352109909,0,8,0,0,0,0
3015,5.30531E+11,0,97.93000031,52.31000137,102917,3.912019968,387000,1577,2127,89.11920166,2.015110016,0,31.12750053,1.554399967,0,0,1.208979964
3016,5.30531E+11,0,98.29000092,72.52999878,154798,,717100,1161,3469,89.23680115,2.5,0,0,1.369860053,0,0,0
3017,5.30531E+11,0,100,55.75999832,136172,2.47991991,636700,1615,2731,76.21050262,0,2.531650066,9.704640388,1.684209943,1.684209943,0,0
3018,5.30531E+11,0,97.94000244,46.5,144286,2.659260035,565100,1817,2340,90.42549896,8.100560188,0.452488989,29.61540031,0,0,0,0
3019,5.30531E+11,0,100,50.86000061,138936,,806000,1557,3303,70.07980347,1.076230049,0,6.76692009,0,0,0,0
3020,5.30531E+11,0,100,76.59999847,78750,,486400,1326,2926,29.57749939,6.148059845,0,10.17959976,0,0,0,0
3021,5.30531E+11,0,100,54.27000046,51932,4.39677,362200,907,1685,25.63030052,3.104419947,0,26.48649979,34.24369812,0,0,0
3022,5.30531E+11,0,100,72.23000336,112917,5.460840225,444600,1074,2348,74.16359711,10.21220016,0,0,2.602230072,0,0,0
3023,5.30531E+11,2.529999971,95.58000183,58.20999908,110341,5.298319817,451200,1232,2259,59.25370026,2.643680096,7.671229839,10.46510029,0,0,0,2.83581996
3024,5.30531E+11,2.710000038,95.72000122,58.47999954,120811,4.083869934,486600,1220,2906,58.81380081,0,0,13.49209976,20.09880066,8.237230301,8.237230301,0
3025,5.30531E+11,0,100,78.76000214,128083,2.940160036,447800,1392,2274,62.26089859,0,0,0,0,0,0,3.130429983
3026,5.30531E+11,2.029999971,97.97000122,60.08000183,118917,,444900,1470,2075,85.88809967,1.72202003,0,0,0,0,0,0
3027,5.30531E+11,0,100,21.77000046,,,,,,25,29.96450043,0,100,0,0,0,0
3028,5.30531E+11,0,100,59.22000122,133068,,487000,1780,2516,53.66799927,0,0,36.11109924,0,0,0,6.563710213
3029,5.30531E+11,0,99.90000153,47.97999954,105267,,403500,1690,2315,67.15119934,0.13459,0,33.24869919,0,0,0,0
3030,5.30531E+11,0,98.76999664,55.27000046,96016,,459600,1884,1723,75.20549774,0,0,4.40252018,2.328769922,0,0,0
3031,5.30531E+11,1.24000001,98.76000214,64.79000092,132308,,385800,,2176,88.54550171,0,0,0,2.545449972,0,0,0
3032,5.30531E+11,0,97.87999725,29.29000092,97000,,350300,1809,1894,69.5121994,0,0,44.66019821,1.707319975,0,0,0
3033,5.30531E+11,15.96000004,80.15000153,51.65999985,66563,4.936530113,394400,,1635,54.79169846,3.018110037,0,15.57380009,23.33329964,0,0,1.458330035
3034,5.30531E+11,0,98.27999878,62.41999817,72031,3.894320011,409300,2093,2125,76.79560089,12.92879963,2.727269888,18.01799965,0.920809984,0,0,0
3035,5.30531E+11,4.960000038,82.80999756,54.59999847,93829,4.81648016,377200,,2320,84.93979645,3.442029953,0,23.58799934,0,0,0,0
3036,5.30531E+11,2.559999943,91.98999786,27.03000069,70591,4.166920185,396700,1594,2128,33.87099838,0,0,18.43969917,0,15.20740032,0,2.534559965
3037,5.30531E+11,0,94.09999847,34.61000061,107964,4.525129795,370600,1682,2243,74.80059814,0,0,29.19459915,0,0,2.07336998,5.10367012
3038,5.30531E+11,0,90.23999786,45.13999939,56886,4.353859901,357700,1289,1938,15.02499962,0,0,80.61219788,31.8864994,0,0,19.5326004
3039,5.30531E+11,4.090000153,90.08999634,36.72000122,62292,3.629159927,396500,958,2098,67.85710144,3.804349899,0,0,10.98900032,0,0,0
3040,5.30531E+11,1.529999971,91.62000275,46.97999954,92656,3.715310097,414200,2196,2013,90.74449921,2.75229001,3.333329916,18.44260025,3.219320059,3.420520067,0,0
3041,5.30531E+11,0,100,35.47999954,,3.688879967,379300,986,2085,53.98550034,6.465519905,0,,30.43479919,0,0,0
3042,5.30531E+11,1.350000024,96.55999756,30.80999947,46500,2.76760006,249600,1466,1614,28.21139908,8.960570335,3.139009953,23.1760006,14.63409996,3.57723999,4.146339893,0.731706977
3043,5.30531E+11,0,100,40.93000031,95030,,423100,,2199,84.31369781,3.067480087,0,14.81480026,0,0,0,0
3044,5.30531E+11,0,96.84999847,51.93999863,65884,4.097919941,411300,1229,2320,52.6772995,6.466879845,3.524230003,3.160919905,14.6164999,0,0,0
3045,5.30531E+11,1.149999976,84.30999756,39.08000183,188412,3.806659937,386900,,2357,94.62740326,1.111109972,0,0,2.599649906,0,0,0
3046,5.30531E+11,0,96.23999786,43.66999817,51958,3.055840015,307600,1203,1954,44.92039871,2.338530064,2.072540045,25,1.591189981,0,0,3.671969891
3047,5.30531E+11,0,98.27999878,63.54999924,175231,,569700,,2583,100,7.56757021,0,22.61899948,4.298639774,0,0,0
3048,5.30531E+11,0.430000007,96.38999939,72.22000122,87109,,544700,1660,2931,57.42250061,1.333330035,5.341249943,22.8946991,7.340950012,0,0,0
3049,5.30531E+11,5.820000172,92.58999634,34.72000122,42009,2.624170065,257500,1101,1439,30.92200089,9.040180206,4.123710155,66.66670227,21.98579979,0,0,5.106379986
3050,5.30531E+11,1.919999957,89.04000092,32.11000061,47578,2.45923996,337800,983,2135,48.93330002,0,0,17.54389954,7.599999905,0,0,3.200000048
3051,5.30531E+11,0,100,62.68999863,60463,3.380359888,445500,1205,3030,34.7071991,0.983606994,0,18.55669975,20.82430077,1.409980059,0,0
3052,5.30531E+11,0,98.79000092,44.25,96397,,370500,1740,2101,81.87599945,1.386620045,2.569169998,0,4.769480228,0,0,0
3053,5.30531E+11,0,96.93000031,45.95000076,101797,,346200,,1645,83.25,0,0,7.103829861,0,0,0,0
3054,5.30531E+11,0.670000017,99.33000183,42.52999878,73347,,394600,1533,1880,71.28209686,2.948400021,0,37.34939957,6.153850079,0,0,0
3055,5.30531E+11,0,97.63999939,57.65999985,,3.912019968,337600,1155,1711,31.21389961,17.87820053,0,0,24.4701004,0,0,0
3056,5.30531E+11,0.289999992,92.66999817,34.15000153,46313,2.714970112,331400,1309,,53.9822998,0,0,100,14.15929985,0,0,6.194690228
3057,5.30531E+11,6.96999979,90.58999634,51.61999893,83110,4.562610149,360200,1397,1744,58.59030151,2.59739995,13.21430016,15.03269958,6.38767004,0,2.422909975,2.643170118
3058,5.30531E+11,0,87.26000214,43.75999832,87778,,332500,1629,1803,79.42479706,2.462379932,4.602509975,0,0,0,0,0
3059,5.30531E+11,7.940000057,80.95999908,37.95000076,48684,3.480240107,316100,1232,1897,56.42200089,9.740260124,0,0,9.174309731,7.186540127,0,7.79817009
3060,5.30531E+11,0,97.80000305,27.43000031,83479,2.43295002,354400,1315,1811,67.62689972,9.293319702,0,8.737859726,20.85050011,0,0,0
3061,5.30531E+11,4.920000076,95.08000183,55.09000015,68922,4.9416399,426400,1131,2288,38.12149811,14.72999954,0,31.21389961,16.75869942,0,0,0
3062,5.30531E+11,0.879999995,95,38.22000122,70139,4.641540051,296100,1259,1723,61.58039856,10.53680038,4.477610111,6.122449875,11.71660042,0,0,0
3063,5.30531E+11,4.139999866,95.29000092,23.37999916,64347,,328400,2173,1490,51.98490143,3.07517004,5.232560158,72.35489655,10.39700031,0,0,2.079400063
3064,5.30531E+11,1.799999952,94.69999695,31,70944,2.45340991,327900,1539,1928,64.03849792,4.01417017,0,32.48730087,10.76920033,0,0,0
3065,5.30531E+11,2.75999999,90.08999634,35.93999863,38456,3.846329927,326000,1088,1929,15.22490025,5.108560085,7.065219879,65.85369873,26.98959923,0,0,0.807381988
3066,5.30531E+11,7.980000019,74.83000183,7.409999847,25202,3.837909937,,884,,0,13.82979965,0,47.25270081,13.36900043,17.11230087,0,16.57749939
3067,5.30531E+11,8.260000229,88.5,37.38000107,27639,4.683129787,245600,830,2211,21.07970047,18.23060036,30.46879959,14.70590019,30.84830093,5.655529976,0,0
3068,5.30531E+11,5.199999809,90.63999939,53.00999832,46369,4.934350014,431300,1065,1776,12.97710037,9.843079567,0,69.23079681,21.37400055,10.83969975,8.396949768,6.870230198
3069,5.30531E+11,3.210000038,94.43000031,37.13999939,57466,3.854039907,,1436,,3.972759962,13.13360023,0,0,22.47450066,6.696939945,0,4.199769974
3070,5.30531E+11,0,100,70.58999634,62818,3.150929928,633100,1269,2188,34.39239883,1.25522995,3.440860033,45.45449829,2.62112999,0,1.270849943,3.018270016
3071,5.30531E+11,1.809999943,96.51000214,70.56999969,56904,,475000,1138,2494,20.26799965,1.040310025,5.109489918,32.52030182,20.60300064,0,0,3.182579994
3072,5.30531E+11,3.900000095,90.25,57.04999924,28906,4.935410023,291200,823,2565,9.629630089,12.10369968,0,0,32.03699875,1.666669965,0,7.407410145
3073,5.30531E+11,0.569999993,92.20999908,50.22000122,26250,5.309619904,473400,724,3041,23.8621006,14.06840038,0,0,46.62070084,2.482759953,0,9.655170441
3074,5.30531E+11,2.599999905,90.62000275,49.43999863,49545,4.559189796,285300,1455,1870,38.59999847,10.01430035,20,21.05260086,12,0,0,5.199999809
3075,5.30531E+11,0,100,53.38999939,65799,,329800,1423,1902,43.95600128,1.060070038,0,0,4.395599842,2.417579889,0,3.296700001
3076,5.30531E+11,2.400000095,83.44999695,32.04999924,72400,,328000,1609,1841,54.3716011,9.80148983,0,51.17369843,6.557380199,0,4.098360062,18.03280067
3077,5.30531E+11,10.40999985,80.48999786,34.45000076,82042,,344200,1599,1925,60.36589813,2.415970087,0,0,0,0,0,0
3078,5.30531E+11,15.47999954,75.44999695,38.18999863,39259,3.768919945,305300,1064,1625,25,13.5177002,13.13869953,8.502019882,26.73080063,3.269229889,0,0
3079,5.30531E+11,5.889999866,89.97000122,38.20999908,58958,,329900,1170,1779,72.69499969,5.966279984,0,63.63639832,6.560279846,1.595739961,0,1.418439984
3080,5.30531E+11,0,95.69999695,25.52000046,81520,3.481240034,273300,1269,1606,78.82959747,8.147319794,0,28.24069977,0,0,0,4.819280148
3081,5.30531E+11,3.059999943,93.01000214,40.31999969,53088,3.778490067,295000,1154,1601,41.85520172,11.55379963,0,76.1289978,11.76469994,3.393670082,0,1.357470036
3082,5.30531E+11,3.930000067,89.02999878,29.53000069,63750,4.153180122,273200,1560,1850,60.67710114,3.787879944,0,52.2989006,0,0,0,0
3083,5.30531E+11,8.890000343,82.20999908,25.27000046,44868,4.982460022,283500,,1862,71.99169922,12.55959988,0,38.41460037,14.93780041,5.601659775,0,7.468880177
3084,5.30531E+11,8.479999542,86.66999817,31.30999947,69938,3.261440039,303400,1607,1681,62.90050125,4.595590115,4.444439888,29.9734993,8.60033989,0,0,3.372679949
3085,5.30531E+11,5.239999771,85.13999939,29.02000046,44853,2.777040005,297700,1154,1477,49.73260117,4.036330223,13.75660038,42.09180069,5.882349968,1.203209996,1.203209996,0
3086,5.30531E+11,4.199999809,84.62999725,25.87000084,75987,,302800,1378,1805,86.82430267,1.178599954,0.970874012,21.42860031,2.87161994,0,0,5.91215992
3087,5.30531E+11,3.160000086,93.06999969,35.06999969,53194,,229000,,1570,52.55590057,4.171629906,2.439019918,57.10660172,0.798722029,0,0,0.638978004
3088,5.30531E+11,6.639999866,89.76999664,45.11000061,86025,,276800,1762,1764,89.01300049,1.673640013,2.544529915,45.08929825,3.910609961,0,0,3.351959944
3089,5.30531E+11,7.46999979,83.25,22.69000053,78750,3.83197999,275000,1475,1764,70.67310333,0,0,8.641980171,9.375,4.807690144,0,4.567309856
3090,5.30531E+11,0,100,29.31999969,56125,,246800,1471,1685,80,19.18190002,18.07579994,11.37720013,0,0,0,0
3091,5.30531E+11,4.579999924,92.11000061,33.43999863,78350,5.897940159,290900,1538,1818,63.5257988,4.870619774,0,38.38579941,6.53494978,0,0,14.58969975
3092,5.30531E+11,0.920000017,89.97000122,46.29999924,66838,,278300,931,1210,74.72180176,1.540040016,11.00479984,35.01480103,0,0,0,12.24170017
3093,5.30531E+11,0,83.27999878,41.08000183,55368,,237600,1584,1606,76.11650085,8.347530365,0,58.44440079,0,3.883500099,0,0
3094,5.30531E+11,1.679999948,91.77999878,20.20999908,57813,3.279500008,285300,1396,1723,71.61170197,10.27289963,0,22.5564003,0,16.48349953,0,3.296700001
3095,5.30531E+11,0,90.37000275,45.65000153,82986,,303000,1378,1964,68.70230103,0.1998,0,58.51060104,0,0,0,4.122139931
3096,5.30531E+11,2.99000001,92.16000366,12.23999977,75651,4.669710159,274400,1346,1745,51.17539978,4.234529972,0,0,8.679929733,0,0,0
3097,5.30531E+11,0.879999995,96.83999634,29.20000076,73110,,295600,1663,1702,53.50880051,5.799809933,0,79.09970093,3.508769989,0,0,8.596489906
3098,5.30531E+11,5,94.41000366,22.37999916,63696,3.336659908,261100,1833,1871,84.85639954,10.37549973,0,52.45199966,0,0,0,2.741509914
3099,5.30531E+11,27,68.5,24.89999962,56425,,286800,1674,1713,22.27409935,4.353390217,7.183909893,84,1.246109962,1.713400006,0,1.869160056
3100,5.30531E+11,0,83.76999664,20.17000008,42134,4.125599861,259100,1297,,6.442309856,12.625,0,27.43059921,19.03849983,3.076920033,0.673076987,6.346149921
3101,5.30531E+11,8.010000229,77.12000275,23.20999908,62955,4.884759903,297400,1897,1728,57.09460068,4.819280148,19.59180069,3.682719946,3.716219902,0,0,6.41892004
3102,5.30531E+11,3.549999952,87.90000153,15.23999977,50947,3.7838099,284100,1287,1507,27.53389931,4.230569839,5.670100212,49.14089966,16.44050026,6.304870129,0,7.581799984
3103,5.30531E+11,1,84.68000031,19.44000053,30795,3.6066401,270200,1127,1623,13.0802002,19.26119995,0,73.51129913,21.6595993,2.250349998,0,1.969059944
3104,5.30531E+11,0,100,18.90999985,31977,,216700,1450,1556,13.99629974,2.250799894,0,95.29779816,19.70529938,1.657459974,0,17.67959976
3105,5.30531E+11,3.150000095,92.95999908,29.12999916,45563,3.36841011,,1561,,2.80527997,4.572800159,31.25,63.53279877,12.37619972,0,0,0
3106,5.30531E+11,11.27000046,82.73000336,33.06000137,72955,3.352410078,306700,1723,1734,75.83730316,3.585659981,2.864579916,54.6242981,3.349280119,0,0,7.894740105
3107,5.30531E+11,2.160000086,92.27999878,28.47999954,74241,3.688879967,319800,988,1891,69.57299805,4.391469955,10.75510025,18.95260048,3.914589882,0,0,8.362990379
3108,5.30531E+11,7.329999924,83.80999756,28.03000069,57661,4.62142992,235200,1113,1391,82.65309906,22.43479919,6.832300186,43.08940125,2.857140064,0,0,2.653059959
3109,5.30531E+11,6.909999847,90.5,36.93000031,68412,,229300,1357,,15.36229992,0,0,54.34780121,0,3.76812005,0,0
3110,5.30531E+11,1.309999943,92.26999664,32.54000092,52113,4.898519993,,1388,,10.23509979,0,14.44439983,24.60320091,8.575380325,0,0,0
3111,5.30531E+11,0,87.41999817,33.88999939,43703,3.307709932,306300,1137,1228,13.49610043,6.658740044,0,76.42590332,19.66580009,0.385603994,0,13.49610043
3112,5.30531E+11,3.980000019,96.01999664,34.41999817,76563,4.767690182,319600,1556,1580,71.96260071,0,4.325699806,45.69290161,0,0,0,0
3113,5.30531E+11,4.489999771,91.11000061,20.10000038,77171,3.483030081,262500,1181,1775,71.83599854,5.841119766,0,14.21570015,2.495539904,9.803919792,0,7.664879799
3114,5.30531E+11,5.300000191,68.88999939,20.81999969,57413,,278500,1439,1578,86.12249756,7.972030163,0,74.07409668,0,0,0,9.387760162
3115,5.30531E+11,15.77999973,81.25,42.59000015,75809,,225300,1813,2129,65.43440247,0.5,3.45678997,73.24259949,1.848430037,0,0,0
3116,5.30531E+11,8.079999924,75.76999664,15.73999977,63467,5.091700077,265400,1256,1855,74.97380066,3.090729952,2.446480036,56.61249924,2.198950052,0,0,4.50262022
3117,5.30531E+11,1.440000057,94.23999786,30.71999931,60707,2.579220057,280500,1161,1664,67.5196991,12.24209976,0,60.60609818,2.559060097,2.362200022,0,0.590551019
3118,5.30531E+11,9.989999771,87.98000336,31.55999947,76339,3.886049986,305600,2135,1750,80.93019867,1.127820015,7.975460052,21.7390995,9.457360268,0.775193989,5.891469955,1.395349979
3119,5.30531E+11,2.25,84.51000214,35.74000168,91838,,319600,1768,1871,80.08049774,4.062129974,0,22.30220032,8.249500275,0,0,6.639840126
3120,5.30531E+11,0,92.22000122,27.25,72917,4.262229919,304000,,1882,73.86360168,6.76417017,5.485229969,14.14630032,10.68179989,0,0,1.818179965
3121,5.30531E+11,4.360000134,68.80999756,31.82999992,90365,5.319819927,326600,1625,2354,86.86869812,1.251739979,6.349209785,71.31629944,0,0,0,3.838380098
3122,5.30531E+11,4.909999847,86.23999786,23.15999985,62125,,277300,1750,1487,57.9681015,9.236949921,0,22.97299957,0,7.968130112,0,1.593629956
3123,5.30531E+11,0,100,35.09999847,83173,3.101089954,302400,1606,1868,81.93379974,4.041920185,0,10.3448,0,3.307889938,0,0
3124,5.30531E+11,7.75,77.70999908,10.77000046,59199,4.289319992,292700,1675,1873,60.40459824,8.6042099,0,16.16769981,3.323699951,0,0,7.369939804
3125,5.30531E+11,9.470000267,84.33999634,22.44000053,60109,,278300,1482,1860,42.85710144,13.72179985,0,0,17.85709953,0,0,11.07139969
3126,5.30531E+11,19.56999969,80.25,8.970000267,80489,,283900,1238,1644,66.11840057,1.265820026,0,33.02959824,2.960530043,0,0,11.18420029
3127,5.30531E+11,10.14000034,86.36000061,20.62000084,83289,,221600,,1516,92.5,3.360369921,0,14.70590019,0,0,0,0
3128,5.30531E+11,13.69999981,81.27999878,18.28000069,63654,6.383510113,370100,,1720,79.1815033,0,0,48.80479813,8.718859673,3.380779982,0,4.804269791
3129,5.30531E+11,14.17000008,79.33999634,17.28000069,68438,5.568610191,259400,2046,1742,57.75,0,0,67.62590027,16,0,0,29
3130,5.30531E+11,6.440000057,76.40000153,30.69000053,53590,3.887330055,321200,1277,1924,68.99079895,10.07670021,8.928569794,75.82700348,14.86240005,0,0,12.29360008
3131,5.30531E+11,8.590000153,81.23000336,19.26000023,40370,2.67930007,242100,996,1414,25.32089996,13.10480022,0,74.32430267,32.9054985,0,9.684949875,0
3132,5.30531E+11,13.80000019,74.11000061,49.83000183,87212,,287900,,1785,87.8187027,5.863190174,0,77.03350067,4.815859795,0,0,0
3133,5.30531E+11,6.679999828,90.09999847,14.85000038,57384,3.506560087,262200,1160,1517,64.65119934,0,0,18.96549988,12.8682003,2.170540094,0,0
3134,5.30531E+11,2.670000076,85.66999817,34.88999939,35813,3.963320017,261100,1291,,16.60899925,3.021150112,11.45370007,30.76919937,0,0,0,4.498270035
3135,5.30531E+11,5.690000057,78.13999939,23.45999908,59625,,269200,,2162,91.53009796,20.97130013,22.64150047,17.78350067,0,0,0,20.21859932
3136,5.30531E+11,8.210000038,83.94999695,21.82999992,87579,4.992939949,290500,1815,2114,82.67150116,2.04866004,1.54242003,66.3690033,2.527080059,5.234660149,0,0
3137,5.30531E+11,6.039999962,79.94999695,36.97999954,56727,5.616769791,304800,1160,2074,34.61539841,10.73169994,0,62.33420181,0.480769008,0,0,6.49037981
3138,5.30531E+11,4.010000229,89.80000305,22.94000053,53775,3.837909937,250400,1190,1764,48.77679825,10.39260006,0,0,1.529049993,3.516819954,3.516819954,0
3139,5.30531E+11,15.67000008,79.87999725,31.04000092,48209,1.272969961,267300,1681,1775,20.50079918,0.374065012,0,75.15920258,5.946790218,0,0,8.137720108
3140,5.30531E+11,5.559999943,89.69000244,25.32999992,65852,4.746250153,313600,1625,1915,71.98880005,9.306929588,0,77.5861969,1.400560021,0,0,0
3141,5.30531E+11,7.96999979,75.08999634,16.59000015,43222,1.553869963,327100,1352,2661,68.25,0,7.228919983,18.33329964,4.75,1.75,0,1.25
3142,5.30531E+11,12.14000034,81.20999908,13.42000008,64694,4.017380238,284600,1000,2059,78.65499878,1.132689953,5.8365798,49.59349823,8.771929741,0,0,0
3143,5.30531E+11,1.899999976,89.41999817,40,105446,,490700,1806,2397,87.38899994,7.909599781,0,19.26609993,2.841919899,1.065719962,0,0
3144,5.30531E+11,0,100,,,,,,,100,100,,,0,0,0,0
3145,5.30531E+11,0,100,34.63000107,99034,,352900,,2333,91.82559967,0,0,0,2.72480011,0,0,0
3146,5.30531E+11,5.880000114,84.54000092,45.81000137,102831,,325800,,2135,92.60970306,1.691329956,0,22.32139969,0,0,0,6.004620075
3147,5.30531E+11,0,94.65000153,19.73999977,86750,,271300,1455,1665,82.52429962,10.40310001,2.18069005,46.26869965,4.854370117,0,0,5.097089767
3148,5.30531E+11,0.779999971,88.61000061,34.38000107,117212,1.514129996,380600,1199,2198,92.16760254,17.74790001,0.450450003,7.818930149,0,0,0,2.914390087
3149,5.30531E+11,1.799999952,94.05999756,24.52000046,100966,2.733370066,300000,1808,1642,88.2539978,2.393620014,0,9.189189911,3.174599886,0,0,0
3150,5.30531E+11,3.609999895,83.51000214,33.75999832,56250,3.707230091,,,,87.25,6.280189991,0,54.90200043,4.25,0,0,0
3151,5.30531E+11,1.360000014,91.15000153,12.06000042,91116,,433300,593,2003,87.30509949,7.21393013,0,0,0,0,0,0
3152,5.30531E+11,0,97.80999756,37.47000122,105764,,408200,,2577,91.52539825,3.695650101,0,30.32259941,0,0,0,0
3153,5.30531E+11,2.700000048,90.62999725,31.12000084,105875,2.813410044,315700,1393,1847,84.61540222,4.569419861,1.32889998,16,3.263400078,0.466199994,0,1.864799976
3154,5.30531E+11,5.960000038,88.86000061,30.53000069,113929,4.199709892,413200,1222,2445,93.44259644,2.862989902,0.564971983,37.84859848,0,0,0,3.2786901
3155,5.30531E+11,1.120000005,94.48999786,28.95999908,99904,,398500,,2181,95.0266037,2.439019918,0,21.78989983,0,0,0,1.420959949
3156,5.30531E+11,0,85,37.88999939,74492,,375700,1597,1823,40.43059921,1.612900019,0,0,21.29190063,0,0,0
3157,5.30531E+11,5.440000057,94.55999756,43.61000061,125556,,385500,1577,2393,72.2039032,5.348840237,0,15.32849979,0,9.375,0,0
